"","X_id","beachId","beachName","siteName","collectionDate","eColi","comments","geometry"
"6977",6977,1,"Marie Curtis Park East Beach","30W","2019-07-02",20,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
"6978",6978,2,"Sunnyside Beach","23W","2019-07-02",NA,"no data","{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
"6979",6979,2,"Sunnyside Beach","17W","2019-07-02",80,"None","{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
"6980",6980,2,"Sunnyside Beach","18W","2019-07-02",80,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
"6981",6981,2,"Sunnyside Beach","19W","2019-07-02",20,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
"6982",6982,2,"Sunnyside Beach","20W","2019-07-02",50,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
"6983",6983,2,"Sunnyside Beach","21W","2019-07-02",30,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
"6984",6984,2,"Sunnyside Beach","22W","2019-07-02",20,"None","{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
"6985",6985,1,"Marie Curtis Park East Beach","29W","2019-07-01",10,"<","{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
"6986",6986,1,"Marie Curtis Park East Beach","33W","2019-07-01",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
"6987",6987,1,"Marie Curtis Park East Beach","32W","2019-07-01",10,"<","{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
"6988",6988,1,"Marie Curtis Park East Beach","31W","2019-07-01",10,"<","{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
"6989",6989,1,"Marie Curtis Park East Beach","30W","2019-07-01",20,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
"6990",6990,2,"Sunnyside Beach","23W","2019-07-01",NA,"no data","{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
"6991",6991,2,"Sunnyside Beach","17W","2019-07-01",10,"<","{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
"6992",6992,2,"Sunnyside Beach","18W","2019-07-01",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
"6993",6993,2,"Sunnyside Beach","19W","2019-07-01",10,"<","{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
"6994",6994,2,"Sunnyside Beach","20W","2019-07-01",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
"6995",6995,2,"Sunnyside Beach","21W","2019-07-01",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
"6996",6996,2,"Sunnyside Beach","22W","2019-07-01",20,"None","{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
"6997",6997,1,"Marie Curtis Park East Beach","29W","2019-06-30",160,"None","{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
"6998",6998,1,"Marie Curtis Park East Beach","33W","2019-06-30",170,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
"6999",6999,1,"Marie Curtis Park East Beach","32W","2019-06-30",170,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
"7000",7000,1,"Marie Curtis Park East Beach","31W","2019-06-30",140,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
"7001",7001,1,"Marie Curtis Park East Beach","30W","2019-06-30",120,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
"7002",7002,2,"Sunnyside Beach","22W","2019-06-30",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
"7003",7003,2,"Sunnyside Beach","17W","2019-06-30",60,"None","{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
"7004",7004,2,"Sunnyside Beach","18W","2019-06-30",20,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
"7005",7005,2,"Sunnyside Beach","19W","2019-06-30",30,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
"7006",7006,2,"Sunnyside Beach","20W","2019-06-30",20,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
"7007",7007,2,"Sunnyside Beach","21W","2019-06-30",20,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
"7008",7008,2,"Sunnyside Beach","23W","2019-06-30",NA,"None","{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
"7009",7009,1,"Marie Curtis Park East Beach","29W","2019-06-29",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
"7010",7010,1,"Marie Curtis Park East Beach","33W","2019-06-29",40,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
"7011",7011,1,"Marie Curtis Park East Beach","32W","2019-06-29",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
"7012",7012,1,"Marie Curtis Park East Beach","31W","2019-06-29",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
"7013",7013,1,"Marie Curtis Park East Beach","30W","2019-06-29",40,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
"7014",7014,2,"Sunnyside Beach","22W","2019-06-29",970,"None","{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
"7015",7015,2,"Sunnyside Beach","17W","2019-06-29",2630,"None","{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
"7016",7016,2,"Sunnyside Beach","18W","2019-06-29",2210,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
"7017",7017,2,"Sunnyside Beach","19W","2019-06-29",950,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
"7018",7018,2,"Sunnyside Beach","20W","2019-06-29",1700,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
"7019",7019,2,"Sunnyside Beach","21W","2019-06-29",1480,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
"7020",7020,2,"Sunnyside Beach","23W","2019-06-29",NA,"None","{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
"7021",7021,1,"Marie Curtis Park East Beach","29W","2019-06-28",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
"7022",7022,1,"Marie Curtis Park East Beach","33W","2019-06-28",10,"<","{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
"7023",7023,1,"Marie Curtis Park East Beach","32W","2019-06-28",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
"7024",7024,1,"Marie Curtis Park East Beach","31W","2019-06-28",10,"<","{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
"7025",7025,1,"Marie Curtis Park East Beach","30W","2019-06-28",10,"<","{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
"7026",7026,2,"Sunnyside Beach","22W","2019-06-28",1100,"None","{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
"7027",7027,2,"Sunnyside Beach","17W","2019-06-28",30,"None","{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
"7028",7028,2,"Sunnyside Beach","18W","2019-06-28",100,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
"7029",7029,2,"Sunnyside Beach","19W","2019-06-28",150,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
"7030",7030,2,"Sunnyside Beach","20W","2019-06-28",140,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
"7031",7031,2,"Sunnyside Beach","21W","2019-06-28",120,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
"7032",7032,2,"Sunnyside Beach","23W","2019-06-28",NA,"no data","{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
"7033",7033,1,"Marie Curtis Park East Beach","29W","2019-06-27",40,"None","{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
"7034",7034,1,"Marie Curtis Park East Beach","33W","2019-06-27",150,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
"7035",7035,1,"Marie Curtis Park East Beach","32W","2019-06-27",200,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
"7036",7036,1,"Marie Curtis Park East Beach","31W","2019-06-27",80,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
"7037",7037,1,"Marie Curtis Park East Beach","30W","2019-06-27",80,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
"7038",7038,2,"Sunnyside Beach","22W","2019-06-27",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
"7039",7039,2,"Sunnyside Beach","17W","2019-06-27",70,"None","{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
"7040",7040,2,"Sunnyside Beach","18W","2019-06-27",20,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
"7041",7041,2,"Sunnyside Beach","19W","2019-06-27",30,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
"7042",7042,2,"Sunnyside Beach","20W","2019-06-27",40,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
"7043",7043,2,"Sunnyside Beach","21W","2019-06-27",60,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
"7044",7044,2,"Sunnyside Beach","23W","2019-06-27",NA,"No data","{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
"7045",7045,1,"Marie Curtis Park East Beach","29W","2019-06-26",70,"None","{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
"7046",7046,1,"Marie Curtis Park East Beach","33W","2019-06-26",190,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
"7047",7047,1,"Marie Curtis Park East Beach","32W","2019-06-26",100,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
"7048",7048,1,"Marie Curtis Park East Beach","31W","2019-06-26",110,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
"7049",7049,1,"Marie Curtis Park East Beach","30W","2019-06-26",110,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
"7050",7050,2,"Sunnyside Beach","22W","2019-06-26",660,"None","{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
"7051",7051,2,"Sunnyside Beach","17W","2019-06-26",410,"None","{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
"7052",7052,2,"Sunnyside Beach","18W","2019-06-26",350,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
"7053",7053,2,"Sunnyside Beach","19W","2019-06-26",480,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
"7054",7054,2,"Sunnyside Beach","20W","2019-06-26",1000,">","{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
"7055",7055,2,"Sunnyside Beach","21W","2019-06-26",710,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
"7056",7056,2,"Sunnyside Beach","23W","2019-06-26",NA,"no data","{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
"7057",7057,1,"Marie Curtis Park East Beach","29W","2019-06-25",110,"None","{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
"7058",7058,1,"Marie Curtis Park East Beach","33W","2019-06-25",250,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
"7059",7059,1,"Marie Curtis Park East Beach","32W","2019-06-25",190,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
"7060",7060,1,"Marie Curtis Park East Beach","31W","2019-06-25",140,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
"7061",7061,1,"Marie Curtis Park East Beach","30W","2019-06-25",200,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
"7062",7062,2,"Sunnyside Beach","22W","2019-06-25",30,"None","{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
"7063",7063,2,"Sunnyside Beach","17W","2019-06-25",560,"None","{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
"7064",7064,2,"Sunnyside Beach","18W","2019-06-25",890,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
"7065",7065,2,"Sunnyside Beach","19W","2019-06-25",650,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
"7066",7066,2,"Sunnyside Beach","20W","2019-06-25",130,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
"7067",7067,2,"Sunnyside Beach","21W","2019-06-25",30,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
"7068",7068,2,"Sunnyside Beach","23W","2019-06-25",NA,"No data","{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
"7069",7069,1,"Marie Curtis Park East Beach","29W","2019-06-24",10,"<","{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
"7070",7070,1,"Marie Curtis Park East Beach","33W","2019-06-24",10,"<","{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
"7071",7071,1,"Marie Curtis Park East Beach","32W","2019-06-24",10,"<","{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
"7072",7072,1,"Marie Curtis Park East Beach","31W","2019-06-24",60,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
"7073",7073,1,"Marie Curtis Park East Beach","30W","2019-06-24",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
"7074",7074,2,"Sunnyside Beach","22W","2019-06-24",10,"<","{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
"7075",7075,2,"Sunnyside Beach","17W","2019-06-24",60,"None","{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
"7076",7076,2,"Sunnyside Beach","18W","2019-06-24",50,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
"7077",7077,2,"Sunnyside Beach","19W","2019-06-24",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
"7078",7078,2,"Sunnyside Beach","20W","2019-06-24",10,"<","{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
"7079",7079,2,"Sunnyside Beach","21W","2019-06-24",10,"<","{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
"7080",7080,2,"Sunnyside Beach","23W","2019-06-24",NA,"No data","{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
"7081",7081,1,"Marie Curtis Park East Beach","29W","2019-06-23",130,"None","{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
"7082",7082,1,"Marie Curtis Park East Beach","33W","2019-06-23",60,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
"7083",7083,1,"Marie Curtis Park East Beach","32W","2019-06-23",170,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
"7084",7084,1,"Marie Curtis Park East Beach","31W","2019-06-23",50,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
"7085",7085,1,"Marie Curtis Park East Beach","30W","2019-06-23",130,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
"7086",7086,2,"Sunnyside Beach","22W","2019-06-23",10,"<10","{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
"7087",7087,2,"Sunnyside Beach","17W","2019-06-23",10,"<10","{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
"7088",7088,2,"Sunnyside Beach","18W","2019-06-23",10,"<10","{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
"7089",7089,2,"Sunnyside Beach","19W","2019-06-23",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
"7090",7090,2,"Sunnyside Beach","20W","2019-06-23",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
"7091",7091,2,"Sunnyside Beach","21W","2019-06-23",80,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
"7092",7092,2,"Sunnyside Beach","23W","2019-06-23",NA,"None","{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
"7093",7093,1,"Marie Curtis Park East Beach","29W","2019-06-22",710,"None","{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
"7094",7094,1,"Marie Curtis Park East Beach","33W","2019-06-22",660,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
"7095",7095,1,"Marie Curtis Park East Beach","32W","2019-06-22",600,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
"7096",7096,1,"Marie Curtis Park East Beach","31W","2019-06-22",790,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
"7097",7097,1,"Marie Curtis Park East Beach","30W","2019-06-22",660,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
"7098",7098,2,"Sunnyside Beach","22W","2019-06-22",20,"None","{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
"7099",7099,2,"Sunnyside Beach","17W","2019-06-22",910,"None","{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
"7100",7100,2,"Sunnyside Beach","18W","2019-06-22",10,"<10","{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
"7101",7101,2,"Sunnyside Beach","19W","2019-06-22",10,"<10","{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
"7102",7102,2,"Sunnyside Beach","20W","2019-06-22",20,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
"7103",7103,2,"Sunnyside Beach","21W","2019-06-22",20,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
"7104",7104,2,"Sunnyside Beach","23W","2019-06-22",NA,"None","{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
"7105",7105,1,"Marie Curtis Park East Beach","29W","2019-06-21",1500,"None","{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
"7106",7106,1,"Marie Curtis Park East Beach","33W","2019-06-21",1400,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
"7107",7107,1,"Marie Curtis Park East Beach","32W","2019-06-21",1500,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
"7108",7108,1,"Marie Curtis Park East Beach","31W","2019-06-21",1400,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
"7109",7109,1,"Marie Curtis Park East Beach","30W","2019-06-21",1500,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
"7110",7110,2,"Sunnyside Beach","22W","2019-06-21",150,"None","{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
"7111",7111,2,"Sunnyside Beach","17W","2019-06-21",1800,"None","{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
"7112",7112,2,"Sunnyside Beach","18W","2019-06-21",420,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
"7113",7113,2,"Sunnyside Beach","19W","2019-06-21",620,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
"7114",7114,2,"Sunnyside Beach","20W","2019-06-21",120,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
"7115",7115,2,"Sunnyside Beach","21W","2019-06-21",100,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
"7116",7116,2,"Sunnyside Beach","23W","2019-06-21",NA,"no data","{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
"7117",7117,1,"Marie Curtis Park East Beach","29W","2019-06-20",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
"7118",7118,1,"Marie Curtis Park East Beach","33W","2019-06-20",10,"<","{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
"7119",7119,1,"Marie Curtis Park East Beach","32W","2019-06-20",30,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
"7120",7120,1,"Marie Curtis Park East Beach","31W","2019-06-20",10,"<","{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
"7121",7121,1,"Marie Curtis Park East Beach","30W","2019-06-20",10,"<","{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
"7122",7122,2,"Sunnyside Beach","22W","2019-06-20",NA,"No data","{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
"7123",7123,2,"Sunnyside Beach","17W","2019-06-20",30,"None","{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
"7124",7124,2,"Sunnyside Beach","18W","2019-06-20",140,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
"7125",7125,2,"Sunnyside Beach","19W","2019-06-20",80,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
"7126",7126,2,"Sunnyside Beach","20W","2019-06-20",10,"<","{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
"7127",7127,2,"Sunnyside Beach","21W","2019-06-20",30,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
"7128",7128,2,"Sunnyside Beach","23W","2019-06-20",NA,"No data","{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
"7129",7129,1,"Marie Curtis Park East Beach","29W","2019-06-19",10,"<","{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
"7130",7130,1,"Marie Curtis Park East Beach","33W","2019-06-19",10,"<","{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
"7131",7131,1,"Marie Curtis Park East Beach","32W","2019-06-19",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
